path,origin,classification,reason,replacement
"TODO_ORTOMIO_ROADMAP.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"TURBOPACK_CACHE_ISSUE_RESOLVED.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"TURBOPACK_VS_WEBPACK_RESOLUTION.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"TUYA_DEVICE_CONFIGURED.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"TUYA_IOT_SETUP_GUIDE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"TUYA_QUICK_START.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"TUYA_READY_TO_TEST.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"TUYA_SESSION_SUMMARY_JAN16.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"TUYA_SMART_HUB_FIX_COMPLETE_JAN16.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"TYPESCRIPT_ERRORS_FIXED.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"UNIFIED_CERTIFICATIONS_IMPLEMENTATION_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"USER_MANUAL_NDVI_UPDATE_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"USER_MANUAL_UPDATE_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"USER_MANUAL.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"USER_TESTING_GUIDE_JAN19.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"UX_OPTIMIZATION_FINAL.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"VCCHIORTOMIO_CLEANUP_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"VCCHIORTOMIO_MIGRATION_ANALYSIS.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"VERCEL_BUILD_FINAL_SUCCESS.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"VERCEL_BUILD_FIX_DIALOG_ERRORS.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"VERCEL_BUILD_FIX_WEBPACK.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"VERCEL_BUILD_STATUS_JAN14.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"VERCEL_BUILD_SUCCESS_JAN14.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"VERCEL_DEPLOY_JAN17_INTEGRATION.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"VERIFICA_FEATURES.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"VERIFICA_MIGRAZIONI_SUPABASE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"VERIFICA_SISTEMA_ZONE_FILARI.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"VERIFICATION_COMPLETE_JAN19_COMPONENTS.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"VERIFICATION_COMPLETE_JAN19.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"VERSION_COMPARISON_REPORT_JAN26.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"VINEYARD_ADVANCED_FEATURES_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"VINEYARD_OLIVE_ORCHARD_ADVANCED_FUNCTIONALITY_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"VINEYARD_SYSTEM_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"VISUAL_SUMMARY_REPORTS_JAN21.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"VIVAIO_ORTO_ORCHESTRATOR_WORKFLOW_COMPLETE.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"WEATHER_CACHE_FIX_GUIDE_JAN18.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"WEATHER_CACHE_FIX_SUCCESS_JAN18.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"WEATHER_GARDEN_BINDING_FIX_JAN28.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"WORKFLOW_SVILUPPO.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"x_ortomio_free/README.md","tracked","keep","indice scoped del codice separato","MASTERDOC.md"
"ZONE_MANAGEMENT_IMPROVEMENTS_SUMMARY.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
"ZONE_MANAGEMENT_SYSTEM_IMPROVED.md","tracked","delete","report sessione commit deploy o duplicato storico in root","MASTERDOC.md"
